id,candidate_id,position_id,stage,stage_start_date,recruitment_channel,recruitment_cost,notes
6ba286c5-b94c-4447-a572-8368a0d6684d,25d08acf-3a9b-4288-befc-96ee1f0e42c6,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,1994-08-13,Employee referral,5090,
56e14c86-33c0-4657-8f1e-6baf724f5437,0df6ae57-a8ca-4a3d-b37c-76a1b8676fb3,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,1994-08-14,Job portal,305,
ae511c27-61ae-4abf-8a00-e6fbb5b69a08,0df6ae57-a8ca-4a3d-b37c-76a1b8676fb3,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,1994-08-25,Job portal,971,
3115d8b4-26fd-440e-9953-2b8beac1de94,6357d170-820e-4665-9481-10e988f1df5f,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,1994-08-27,Company website,0,
504253d6-ca01-40b6-950c-ff51799e2856,0df6ae57-a8ca-4a3d-b37c-76a1b8676fb3,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,1994-08-27,Company website,1983,
23aefb5a-e912-4d85-aa13-d83b99cc9c84,25d08acf-3a9b-4288-befc-96ee1f0e42c6,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,1994-08-31,Job portal,5236,
a0634862-1407-45eb-9366-0c57d6ba247a,6357d170-820e-4665-9481-10e988f1df5f,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,1994-08-31,Other,367,
b7747f18-c802-4b0d-ad17-a5b5436e87ad,c31fbc8a-d099-4033-ab88-424e77179487,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,1994-08-31,Job portal,6538,
b51771cb-3d67-461f-95d0-47f931fc179e,6357d170-820e-4665-9481-10e988f1df5f,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,1994-09-08,Job portal,749,
094d00b2-ae9b-46dc-b52b-abfe12449ff1,54a43048-f8b5-4794-a974-edf42bd485f8,ca800f48-24a3-4802-9779-138796462142,Application received,1994-09-11,Job portal,0,
c85c7068-5f7d-49ae-8de5-beb5059104ea,0df6ae57-a8ca-4a3d-b37c-76a1b8676fb3,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,1994-09-13,Company website,3666,
ac4dc402-846e-42b0-bac9-ee19da6e1d2b,54a43048-f8b5-4794-a974-edf42bd485f8,ca800f48-24a3-4802-9779-138796462142,Screening,1994-09-14,Other,356,
bdf9f43e-e168-4764-88e3-8fbe7a2db9bc,54a43048-f8b5-4794-a974-edf42bd485f8,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,1994-09-18,Job portal,908,
e181ddfc-1f3a-42fd-873e-74554b0d0f0e,0df6ae57-a8ca-4a3d-b37c-76a1b8676fb3,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer declined,1994-09-20,Employee referral,4452,
62be0e69-5829-4c3d-b183-ce2d44109834,eb88b9be-5d3c-4fdc-9331-c9ef0b0cbf80,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer expired,1994-09-20,Job portal,5252,
ff33ad52-50ad-42be-bbca-886b65ebcd8d,6357d170-820e-4665-9481-10e988f1df5f,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,1994-09-21,Job portal,1946,
5e70698f-7e98-46f8-a0ff-1d0a082dfa93,54a43048-f8b5-4794-a974-edf42bd485f8,ca800f48-24a3-4802-9779-138796462142,Cultural interview,1994-10-09,Job portal,1703,
08ee9806-2cfd-4037-9f8c-70cb8881e666,6357d170-820e-4665-9481-10e988f1df5f,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,1994-10-18,Company website,2807,
6718ac2a-75fa-4461-b156-d1ef2a877c4a,6357d170-820e-4665-9481-10e988f1df5f,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,1994-10-19,Job portal,5173,
9e9916c1-d653-4dc4-81f9-ab18eb3b6cda,6357d170-820e-4665-9481-10e988f1df5f,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer declined,1994-10-26,Other,6906,
8ec6a798-6d52-4781-af38-fb374e280b58,54a43048-f8b5-4794-a974-edf42bd485f8,ca800f48-24a3-4802-9779-138796462142,Technical interview,1994-11-05,Job portal,2877,
53b64f14-b5d2-4742-9158-2da396f78d86,54a43048-f8b5-4794-a974-edf42bd485f8,ca800f48-24a3-4802-9779-138796462142,Offer extended,1994-11-29,Other,4681,
4a36f439-3b4d-4d23-ae1b-1e2a579cf13e,54a43048-f8b5-4794-a974-edf42bd485f8,ca800f48-24a3-4802-9779-138796462142,Offer accepted,1994-12-23,Company website,7125,
e6f927c8-eed5-4ba1-a0aa-e6f0467f7fa6,7047831a-a327-48d1-afd1-8506d0e19f33,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,1995-01-06,Company website,0,
b1f256e0-7596-4df5-af6b-6b79bb53074d,7047831a-a327-48d1-afd1-8506d0e19f33,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,1995-02-04,Agency,355,
ee63fcbd-237b-43c8-97a9-b33b1177e29f,c67d2682-5b54-4413-b3cd-10750e0d8b40,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,1995-02-23,Job portal,0,
ec23c41e-3ffd-402a-90de-09979e398a4f,c67d2682-5b54-4413-b3cd-10750e0d8b40,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,1995-02-24,Other,330,
3a351456-7d63-4f99-a302-b81f97a8214d,7047831a-a327-48d1-afd1-8506d0e19f33,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,1995-03-01,Employee referral,986,
fbf13d0d-5a11-4455-be80-5c62c639d18e,c67d2682-5b54-4413-b3cd-10750e0d8b40,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,1995-03-03,Other,1169,
838cc98c-6c2d-4fbe-a35a-1604b46f6182,7047831a-a327-48d1-afd1-8506d0e19f33,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,1995-03-20,Company website,1721,
22dcda8c-773a-43a4-9d04-c839b65bdc31,19dd9b51-c82e-4940-8bc9-f180a17c83f1,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,1995-04-03,Job portal,0,
c8f67cdd-ed5b-4971-947b-7558a835b31b,7047831a-a327-48d1-afd1-8506d0e19f33,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,1995-04-04,Employee referral,2968,
11b026a5-ddca-4680-82e4-77600c854a21,695643e3-f7fe-4d69-a95c-7a3bab821947,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,1995-04-04,Company website,0,
6b8be0f7-af68-49d3-b73e-6f63f7cf45c9,c67d2682-5b54-4413-b3cd-10750e0d8b40,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer expired,1995-04-11,Employee referral,2131,
c2060033-49df-4306-a95d-8d019a740c0e,695643e3-f7fe-4d69-a95c-7a3bab821947,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,1995-04-24,Job portal,381,
73b256f0-d2b9-44b8-a566-8a3d4d52787e,19dd9b51-c82e-4940-8bc9-f180a17c83f1,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,1995-04-26,Job portal,326,
ab4970b1-456b-4996-bf84-496fa76ebcfb,7047831a-a327-48d1-afd1-8506d0e19f33,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,1995-04-27,Job portal,3999,
4dca788a-47b3-4f62-97d0-21dcf01541fd,19dd9b51-c82e-4940-8bc9-f180a17c83f1,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,1995-04-29,Job portal,645,
501b722e-685e-4e61-9241-c3931a92ce68,695643e3-f7fe-4d69-a95c-7a3bab821947,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,1995-05-05,Job portal,803,
e9b41d27-d762-4b47-924d-b8cbc32fc60e,7047831a-a327-48d1-afd1-8506d0e19f33,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,1995-05-05,Job portal,6443,
035f4b38-34af-4261-b88e-c8aa6f67f047,695643e3-f7fe-4d69-a95c-7a3bab821947,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,1995-05-11,Job portal,1543,
dc50e479-3f4e-4081-88aa-64b753c8c08f,19dd9b51-c82e-4940-8bc9-f180a17c83f1,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,1995-05-13,Job portal,1973,
e36debb2-ebcf-48fa-9a48-76f2e1f5e8ef,695643e3-f7fe-4d69-a95c-7a3bab821947,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,1995-05-16,Employee referral,2184,
568ce5ae-a49f-4df8-96cb-7f3af66edcec,19dd9b51-c82e-4940-8bc9-f180a17c83f1,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,1995-05-17,Company website,2854,
cfca548a-445a-4369-8bb8-b243e23f367a,695643e3-f7fe-4d69-a95c-7a3bab821947,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,1995-05-19,Job portal,3873,
f8e277c0-5b47-42dd-a6f8-30f62257c8d6,19dd9b51-c82e-4940-8bc9-f180a17c83f1,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer extended,1995-05-23,Agency,4329,
f7d578e2-9656-4ea0-9daa-a5321c9ac1a1,19dd9b51-c82e-4940-8bc9-f180a17c83f1,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer declined,1995-05-30,Employee referral,6109,
6285ff87-79db-4b4c-a3e3-d548d654439e,695643e3-f7fe-4d69-a95c-7a3bab821947,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,1995-06-13,Job portal,6437,
ea3543f4-b20f-4f30-ae6c-49c72b5c6702,6e0f1a21-9641-4b27-ad19-ec9f189e92aa,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,1995-06-26,Job portal,0,
2d69a7a6-39c7-4d09-9201-caeef3d44de6,6e0f1a21-9641-4b27-ad19-ec9f189e92aa,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,1995-07-25,Job portal,318,
f9a5ae81-680b-4419-b344-f368888ed789,6e0f1a21-9641-4b27-ad19-ec9f189e92aa,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,1995-08-24,Job portal,785,
eea26557-84df-445f-9f0b-a77a111b7490,6e0f1a21-9641-4b27-ad19-ec9f189e92aa,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,1995-08-28,Agency,1668,
5a31ae4b-fba3-4d15-9bf2-a98fae9031fa,59a96666-cb4d-4c91-9622-13f10353d449,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,1995-09-08,Other,0,
fc6de40d-6cd3-4105-80ad-ccebb4903835,59a96666-cb4d-4c91-9622-13f10353d449,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,1995-09-11,Job portal,331,
39eb5083-127c-4459-929c-57d7ced35446,6e0f1a21-9641-4b27-ad19-ec9f189e92aa,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,1995-09-17,Other,3004,
8e2a6b37-4eac-4f97-8253-fcf51cc519f4,59a96666-cb4d-4c91-9622-13f10353d449,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,1995-10-01,Company website,974,
740a924d-be9f-42ca-aae0-adf1feb34d39,6e0f1a21-9641-4b27-ad19-ec9f189e92aa,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,1995-10-13,Job portal,4299,
9e4271ac-4591-4da1-bbe5-6d30f8b35880,59a96666-cb4d-4c91-9622-13f10353d449,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,1995-10-19,Job portal,1583,
dac84846-f88b-4476-a2cf-2a6ec4762348,6e0f1a21-9641-4b27-ad19-ec9f189e92aa,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,1995-10-23,Company website,5995,
0bd0eb0d-0ef5-4efd-b97c-c8df0de04701,c89b20ef-efc5-4b2d-a2d9-698eecbf2485,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,1995-11-08,Job portal,0,
de4528ac-6dab-40ee-a948-2db01dd36348,59a96666-cb4d-4c91-9622-13f10353d449,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,1995-11-18,Employee referral,2527,
a424583c-6480-4815-b716-bcddb9da2105,c89b20ef-efc5-4b2d-a2d9-698eecbf2485,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,1995-11-19,Job portal,222,
a681bf6d-a258-4a7e-b3b9-94d5be5e95e0,b37e41a9-eafa-4941-9bf5-049f284a865e,ca800f48-24a3-4802-9779-138796462142,Application received,1995-12-04,Agency,0,
4a3ff8da-9af3-4676-9713-8181d97a1e6a,59a96666-cb4d-4c91-9622-13f10353d449,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,1995-12-10,Agency,4344,
e9426680-9250-41bb-a94e-aa3f34db4901,59a96666-cb4d-4c91-9622-13f10353d449,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer declined,1995-12-12,Company website,6168,
1d31cb85-78af-4a41-a201-1e00cb448966,c89b20ef-efc5-4b2d-a2d9-698eecbf2485,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,1995-12-14,Job portal,978,
fa781547-1539-4f80-8728-ca0c5509d067,c89b20ef-efc5-4b2d-a2d9-698eecbf2485,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,1995-12-20,Job portal,1720,
d50d3a89-9b13-4c81-b3e0-20efe95a562a,b37e41a9-eafa-4941-9bf5-049f284a865e,ca800f48-24a3-4802-9779-138796462142,Screening,1995-12-25,Other,367,
3eb7575f-20e9-4894-b2ab-5497522b7779,b37e41a9-eafa-4941-9bf5-049f284a865e,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,1996-01-13,Job portal,838,
2c9699ee-a0b1-4b2c-9c0b-bc5593126a6b,c89b20ef-efc5-4b2d-a2d9-698eecbf2485,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,1996-01-16,Job portal,2778,
5bcca120-9adc-4362-a4bf-a648e37e3d7a,c89b20ef-efc5-4b2d-a2d9-698eecbf2485,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer extended,1996-01-24,Job portal,3797,
b2268fe0-68c2-46ac-bfb2-a3429be58bf9,b37e41a9-eafa-4941-9bf5-049f284a865e,ca800f48-24a3-4802-9779-138796462142,Cultural interview,1996-01-29,Job portal,1862,
3ef40685-0fc5-4ca1-a265-b73f0ad961f2,c89b20ef-efc5-4b2d-a2d9-698eecbf2485,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer declined,1996-02-17,Job portal,6972,
001ebaee-6d73-440d-b025-d02843971de8,b37e41a9-eafa-4941-9bf5-049f284a865e,ca800f48-24a3-4802-9779-138796462142,Technical interview,1996-02-24,Job portal,3322,
3ee6ee82-628e-490f-b8bc-2b99c93e8d1a,0f476327-ada9-428c-9d0d-2a6e5240f35d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,1996-03-06,Job portal,0,
013ba4cd-129a-41f8-a0c7-3dab46e2931c,5423f7d6-58b5-4a99-b21a-e8fbd4e63955,b56c4013-6523-40e5-bc23-4284a1e4b4da,Application received,1996-03-17,Job portal,0,
da645e27-a6c8-44f2-a872-ac2827351278,0f476327-ada9-428c-9d0d-2a6e5240f35d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,1996-04-01,Job portal,348,
0b4425e8-5dec-465e-b6f4-61fc431c5ded,5423f7d6-58b5-4a99-b21a-e8fbd4e63955,b56c4013-6523-40e5-bc23-4284a1e4b4da,Screening,1996-04-03,Job portal,268,
140b4785-ae80-4ef4-a118-25d95c3626e3,5423f7d6-58b5-4a99-b21a-e8fbd4e63955,b56c4013-6523-40e5-bc23-4284a1e4b4da,Interview scheduled,1996-04-04,Company website,791,
84f60278-ca15-42be-878c-b9d1f31565c5,b37e41a9-eafa-4941-9bf5-049f284a865e,ca800f48-24a3-4802-9779-138796462142,Offer expired,1996-04-05,Agency,4555,
065f0176-a51c-4b78-95d7-b511b0611745,0f476327-ada9-428c-9d0d-2a6e5240f35d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,1996-04-14,Job portal,858,
b9c47094-3b5a-4d69-b491-985e98a8f446,5423f7d6-58b5-4a99-b21a-e8fbd4e63955,b56c4013-6523-40e5-bc23-4284a1e4b4da,Cultural interview,1996-04-25,Job portal,2248,
e6ec0c4a-25eb-460a-81ba-d07b8dc5df27,5423f7d6-58b5-4a99-b21a-e8fbd4e63955,b56c4013-6523-40e5-bc23-4284a1e4b4da,Technical interview,1996-05-06,Job portal,3061,
d5be5a6e-26a5-4c73-9521-043e888acb20,512f11c9-2044-4e3b-a43c-b98e3866fc92,ca800f48-24a3-4802-9779-138796462142,Application received,1996-05-08,Employee referral,0,
9aedaf51-fc55-460b-9e9b-6ee3b93dd121,0f476327-ada9-428c-9d0d-2a6e5240f35d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,1996-05-08,Other,1954,
1b2ab0a3-d46e-4e77-beaa-f30ee8638f1e,0f476327-ada9-428c-9d0d-2a6e5240f35d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,1996-05-22,Job portal,3470,
f1405070-f626-4c3a-a408-5546339e80f0,512f11c9-2044-4e3b-a43c-b98e3866fc92,ca800f48-24a3-4802-9779-138796462142,Screening,1996-05-25,Job portal,397,
07471a48-6eea-44cf-b162-e4588ea54fd5,5423f7d6-58b5-4a99-b21a-e8fbd4e63955,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer extended,1996-06-03,Company website,4123,
b0ee0a57-ebf9-4b73-b5ce-2d59ab1551dd,a0598b86-ca77-45fa-96ac-b2879c135233,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,1996-06-10,Job portal,0,
c5d98f8c-92fa-480d-8037-498374293ccb,0f476327-ada9-428c-9d0d-2a6e5240f35d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,1996-06-13,Job portal,4777,
e48d780c-9b47-4601-9764-4fe4ec8ce951,0f476327-ada9-428c-9d0d-2a6e5240f35d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer declined,1996-06-15,Employee referral,6017,
438e2a62-bfdd-4510-a2ee-6da5baaef9c5,a0598b86-ca77-45fa-96ac-b2879c135233,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,1996-06-17,Job portal,353,
b849471f-2651-49e1-9a35-7016bb569767,5423f7d6-58b5-4a99-b21a-e8fbd4e63955,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer accepted,1996-06-20,Company website,6746,
c9576319-a5ac-43ca-940c-8c4191a34ba2,512f11c9-2044-4e3b-a43c-b98e3866fc92,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,1996-06-20,Agency,1012,
682e0f63-24b6-4dc3-b12c-7d1082173902,512f11c9-2044-4e3b-a43c-b98e3866fc92,ca800f48-24a3-4802-9779-138796462142,Cultural interview,1996-06-22,Employee referral,1768,
6a4a5823-6e0b-4a13-963e-3a780edcf80f,a0598b86-ca77-45fa-96ac-b2879c135233,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,1996-07-11,Other,1097,
ce336d80-a8c0-4d9a-b001-9ce1f149e93a,512f11c9-2044-4e3b-a43c-b98e3866fc92,ca800f48-24a3-4802-9779-138796462142,Technical interview,1996-07-22,Job portal,3022,
9c7505f5-289f-4ed2-b663-98d11809684c,a0598b86-ca77-45fa-96ac-b2879c135233,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,1996-07-22,Job portal,1871,
69069f61-6879-482a-a3b7-ba939778becd,950938c4-37d4-4040-b500-e036fd142bcd,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Application received,1996-07-29,Agency,0,
029eac44-1cac-42fd-916f-0d430fc2e003,30462c54-5332-453b-839a-c6c8328beb99,b56c4013-6523-40e5-bc23-4284a1e4b4da,Application received,1996-07-30,Company website,0,
50ed6eba-6be8-4178-b6cf-8457d7228918,a0598b86-ca77-45fa-96ac-b2879c135233,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,1996-08-02,Agency,3647,
eaea7198-bae5-4671-9d87-9b0ca3c4a3ff,950938c4-37d4-4040-b500-e036fd142bcd,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Screening,1996-08-06,Job portal,252,
d111083d-9c55-40f0-9647-f86a7fcc406c,30462c54-5332-453b-839a-c6c8328beb99,b56c4013-6523-40e5-bc23-4284a1e4b4da,Screening,1996-08-06,Job portal,329,
06f14a65-c082-46e8-867c-af9ba9027f7c,30462c54-5332-453b-839a-c6c8328beb99,b56c4013-6523-40e5-bc23-4284a1e4b4da,Interview scheduled,1996-08-07,Employee referral,998,
9c8f7539-86d7-4563-83ad-2740a079b1bf,a0598b86-ca77-45fa-96ac-b2879c135233,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer extended,1996-08-16,Other,4398,
53cd9337-856e-4dd0-87b3-6cac72158c05,512f11c9-2044-4e3b-a43c-b98e3866fc92,ca800f48-24a3-4802-9779-138796462142,Offer extended,1996-08-16,Company website,4162,
3db1f1ed-e98d-466e-844d-f78ecde81f1b,30462c54-5332-453b-839a-c6c8328beb99,b56c4013-6523-40e5-bc23-4284a1e4b4da,Cultural interview,1996-08-29,Job portal,1788,
c44f83ff-02a1-46d9-9884-98d6cb454637,950938c4-37d4-4040-b500-e036fd142bcd,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Interview scheduled,1996-08-31,Company website,857,
6e9b8a2b-a848-407a-8014-aa7f65ef61ba,512f11c9-2044-4e3b-a43c-b98e3866fc92,ca800f48-24a3-4802-9779-138796462142,Offer accepted,1996-08-31,Job portal,5913,
7002733d-d636-4842-a1ed-3a075d26e49a,a0598b86-ca77-45fa-96ac-b2879c135233,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer accepted,1996-09-10,Company website,6223,
2eb4454a-8527-4cf3-896a-5ca87dbb7e5a,30462c54-5332-453b-839a-c6c8328beb99,b56c4013-6523-40e5-bc23-4284a1e4b4da,Technical interview,1996-09-12,Other,2723,
c5777ecf-1195-4457-9e95-26ece2711e3e,950938c4-37d4-4040-b500-e036fd142bcd,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Cultural interview,1996-09-13,Company website,2083,
512153fc-feb2-4269-9722-4cc93e7ba62f,30462c54-5332-453b-839a-c6c8328beb99,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer extended,1996-09-29,Job portal,5184,
37c2f79e-8d85-476a-929d-fbb824059001,950938c4-37d4-4040-b500-e036fd142bcd,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Technical interview,1996-10-03,Job portal,2584,
2aa3101a-8057-47bd-952a-a335e985e2cb,950938c4-37d4-4040-b500-e036fd142bcd,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Offer extended,1996-10-04,Company website,4584,
e73dc9e7-2961-4584-b999-f6e960ae3d58,950938c4-37d4-4040-b500-e036fd142bcd,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Offer accepted,1996-10-05,Company website,5618,
8f84e2ed-b7a5-499e-9790-b67f0de47d0a,30462c54-5332-453b-839a-c6c8328beb99,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer declined,1996-10-15,Job portal,5761,
6821fb32-a300-48ef-b3a5-2742e02035b0,6c92d7df-881b-4eea-a29f-839be0a67250,5f44c938-ac3c-465f-9666-79f5052139aa,Application received,1997-04-06,Job portal,0,
4bd4ab45-0190-4c34-ba46-6ae48526ada6,6c92d7df-881b-4eea-a29f-839be0a67250,5f44c938-ac3c-465f-9666-79f5052139aa,Screening,1997-04-19,Job portal,324,
2275feeb-4e09-4b84-a682-16fa4309cee3,6c92d7df-881b-4eea-a29f-839be0a67250,5f44c938-ac3c-465f-9666-79f5052139aa,Interview scheduled,1997-04-23,Employee referral,915,
5969e2d6-d41f-45b4-aeff-682d117e8d83,6c92d7df-881b-4eea-a29f-839be0a67250,5f44c938-ac3c-465f-9666-79f5052139aa,Cultural interview,1997-04-25,Agency,1881,
f37bd067-e822-4f41-8605-abd4225d87c8,6c92d7df-881b-4eea-a29f-839be0a67250,5f44c938-ac3c-465f-9666-79f5052139aa,Technical interview,1997-04-27,Agency,2679,
6f6f50a7-a638-41b7-9652-12f6d13994c7,55c4242d-a06e-41b7-95e8-2ca19b62ca60,ca800f48-24a3-4802-9779-138796462142,Application received,1997-05-05,Employee referral,0,
ea60e8f6-3009-4543-92a4-aa0336429c45,6c92d7df-881b-4eea-a29f-839be0a67250,5f44c938-ac3c-465f-9666-79f5052139aa,Offer extended,1997-05-20,Job portal,4349,
0ac5a42b-dd49-456a-8dbe-a73a12fb6b0a,55c4242d-a06e-41b7-95e8-2ca19b62ca60,ca800f48-24a3-4802-9779-138796462142,Screening,1997-05-23,Company website,390,
44a34e72-0a46-4280-8c95-d01167222aa4,55c4242d-a06e-41b7-95e8-2ca19b62ca60,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,1997-06-04,Job portal,855,
02d7ff63-7b50-41fc-8065-4e0f0c4b48fc,db0bf794-eab3-4d03-af57-b2c7650b579b,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,1997-06-08,Job portal,0,
10d4548f-cf71-42a2-b49a-5406caa89693,6c92d7df-881b-4eea-a29f-839be0a67250,5f44c938-ac3c-465f-9666-79f5052139aa,Offer accepted,1997-06-18,Job portal,5940,
880a4783-6b5b-4282-94c5-da23fd3a5344,db0bf794-eab3-4d03-af57-b2c7650b579b,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,1997-06-26,Job portal,244,
53b75428-0a17-48a5-b4e1-d8a132ecbab8,db0bf794-eab3-4d03-af57-b2c7650b579b,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,1997-07-09,Company website,1038,
d401a51c-1583-4e28-9447-a703ba26743a,55c4242d-a06e-41b7-95e8-2ca19b62ca60,ca800f48-24a3-4802-9779-138796462142,Offer expired,1997-07-13,Company website,1424,
9600160d-51b0-4edb-bb85-0a73f8b2d250,db0bf794-eab3-4d03-af57-b2c7650b579b,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,1997-07-16,Company website,1733,
07ab082b-3b73-4609-ba14-ebe4e7b743bb,db0bf794-eab3-4d03-af57-b2c7650b579b,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,1997-07-26,Job portal,3038,
345bef38-cf75-432b-8aeb-fcc3cbfdb6bb,db0bf794-eab3-4d03-af57-b2c7650b579b,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,1997-08-13,Job portal,4683,
ebc06105-6126-4d2f-b476-9fd499f17f5d,913a1eba-8fb1-4a27-a30e-0a4918367511,ca800f48-24a3-4802-9779-138796462142,Application received,1997-08-21,Agency,0,
16e2d874-e153-4915-a664-1c1ce0b6fb2e,913a1eba-8fb1-4a27-a30e-0a4918367511,ca800f48-24a3-4802-9779-138796462142,Screening,1997-08-23,Job portal,263,
3bc976d0-9003-4c10-b57a-8aed9c91b159,b76bbbe7-ba68-4918-9bf5-f7ad56364d5d,27e4edca-2855-42d4-95e7-f02fda93317a,Application received,1997-08-26,Other,0,
3b875dfe-42cd-4792-9a6a-d2751714a1b4,913a1eba-8fb1-4a27-a30e-0a4918367511,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,1997-08-28,Company website,799,
50acc859-ef1e-4cd3-955c-fefedc972e01,b76bbbe7-ba68-4918-9bf5-f7ad56364d5d,27e4edca-2855-42d4-95e7-f02fda93317a,Screening,1997-09-02,Job portal,256,
